"city","state_id","id"
"Tedrow","OH","1840026269"
"Heath","OH","1840001418"
"Delta","OH","1840011511"
"Lafayette","OH","1840011953"
"Brookfield Center","OH","1840004903"
"White Oak","OH","1840034164"
"Fayetteville","OH","1840012718"
"Buffalo","OH","1840026543"
"Mount Sterling","OH","1840012417"
"Reynoldsburg","OH","1840009473"
"Celeryville","OH","1840026342"
"Marshallville","OH","1840011896"
"Amelia","OH","1840010681"
"Ironton","OH","1840008607"
"Waterford","OH","1840026638"
"Millersport","OH","1840012472"
"Covedale","OH","1840034226"
"Rawson","OH","1840011741"
"Dunlap","OH","1840024515"
"Felicity","OH","1840012706"
"New Miami","OH","1840012608"
"Derby","OH","1840026612"
"Gnadenhutten","OH","1840012088"
"Wetherington","OH","1840034376"
"Hills and Dales","OH","1840011912"
"Salesville","OH","1840012357"
"Delshire","OH","1840042360"
"Moreland Hills","OH","1840000615"
"Holiday Valley","OH","1840034145"
"Edison","OH","1840012021"
"Whitehouse","OH","1840011480"
"Farmersville","OH","1840012488"
"Richmond","OH","1840012123"
"Plainville","OH","1840034159"
"Collins","OH","1840026343"
"Chatfield","OH","1840010344"
"Robertsville","OH","1840026393"
"Maplewood Park","OH","1840034374"
"Newtonsville","OH","1840012710"
"Martinsville","OH","1840012621"
"Martins Ferry","OH","1840008388"
"Fulton","OH","1840012022"
"Bexley","OH","1840003759"
"Ashland","OH","1840002751"
"Brecksville","OH","1840000590"
"Conneaut","OH","1840003337"
"Lima","OH","1840002785"
"Springdale","OH","1840001615"
"Hudson","OH","1840007138"
"New Carlisle","OH","1840008401"
"Covington","OH","1840012374"
"Butler","OH","1840010345"
"Cleves","OH","1840010672"
"Strongsville","OH","1840003415"
"Fayette","OH","1840011512"
"Northwood","OH","1840000622"
"Payne","OH","1840011728"
"Kettering","OH","1840003783"
"Stafford","OH","1840012524"
"Green Springs","OH","1840000819"
"North Fairfield","OH","1840011710"
"Brookside","OH","1840010517"
"Oak Hill","OH","1840012745"
"Williamsburg","OH","1840012712"
"Forest","OH","1840011958"
"Canfield","OH","1840007163"
"Mingo Junction","OH","1840012124"
"Mount Vernon","OH","1840001343"
"Fairport Harbor","OH","1840011436"
"Mitiwanga","OH","1840034287"
"Monfort Heights","OH","1840034325"
"St. Louisville","OH","1840012331"
"Park Layne","OH","1840034392"
"Solon","OH","1840003413"
"Cridersville","OH","1840012069"
"Elida","OH","1840011954"
"Portage","OH","1840011555"
"East Cleveland","OH","1840000599"
"Goshen","OH","1840034113"
"West Lafayette","OH","1840012201"
"Zanesfield","OH","1840012156"
"Raymond","OH","1840026496"
"Arcanum","OH","1840012245"
"Bainbridge","OH","1840012669"
"Worthington","OH","1840010522"
"Union City","OH","1840012258"
"Deer Park","OH","1840003815"
"Stony Prairie","OH","1840034396"
"Harrisburg","OH","1840012402"
"Remington","OH","1840024520"
"Chickasaw","OH","1840010385"
"New Burlington","OH","1840139258"
"Piketon","OH","1840012752"
"Kelleys Island","OH","1840003432"
"Powhatan Point","OH","1840012386"
"Botkins","OH","1840012190"
"Trimble","OH","1840012627"
"Bladensburg","OH","1840026492"
"Miller City","OH","1840011757"
"Flushing","OH","1840012385"
"Belmore","OH","1840011747"
"Frazeysburg","OH","1840012391"
"Wadsworth","OH","1840010294"
"Lucasville","OH","1840006053"
"Vandalia","OH","1840003786"
"Cherry Grove","OH","1840005879"
"Lynchburg","OH","1840012695"
"New Philadelphia","OH","1840001281"
"Cadiz","OH","1840010445"
"Nelsonville","OH","1840008482"
"Loveland","OH","1840003809"
"Vickery","OH","1840024152"
"Calcutta","OH","1840005224"
"Radnor","OH","1840026521"
"Midvale","OH","1840012091"
"Cherry Fork","OH","1840010706"
"Leetonia","OH","1840011931"
"Palestine","OH","1840012255"
"Norton","OH","1840000800"
"Georgetown","OH","1840012719"
"Loudonville","OH","1840011805"
"Galion","OH","1840002752"
"Tippecanoe","OH","1840026522"
"Bay View","OH","1840011543"
"Hartville","OH","1840011910"
"Holland","OH","1840011478"
"McGuffey","OH","1840011960"
"Pigeon Creek","OH","1840034393"
"Five Points","OH","1840034075"
"Lyndhurst","OH","1840000610"
"Xenia","OH","1840003790"
"Minster","OH","1840012070"
"La Croft","OH","1840005223"
"Centerburg","OH","1840010420"
"Seville","OH","1840011714"
"Cecil","OH","1840010301"
"North Madison","OH","1840004801"
"Wilmot","OH","1840011918"
"Hayesville","OH","1840011802"
"Montgomery","OH","1840008521"
"Pleasant Hills","OH","1840034130"
"Westlake","OH","1840003420"
"Glandorf","OH","1840011756"
"Pleasant Hill","OH","1840012378"
"Wayne Lakes","OH","1840034185"
"Mantua","OH","1840011675"
"Germantown","OH","1840012489"
"Batesville","OH","1840012463"
"Mariemont","OH","1840001606"
"Rio Grande","OH","1840012776"
"Beallsville","OH","1840012517"
"Bascom","OH","1840026348"
"Clarktown","OH","1840034072"
"Hamler","OH","1840011603"
"Manchester","OH","1840012769"
"Craig Beach","OH","1840011776"
"Bolindale","OH","1840034380"
"New Richmond","OH","1840012709"
"Tiro","OH","1840011874"
"College Corner","OH","1840012606"
"Shelby","OH","1840009369"
"Hockingport","OH","1840026648"
"Wooster","OH","1840000961"
"Boston Heights","OH","1840000793"
"Pheasant Run","OH","1840043288"
"Clarington","OH","1840010592"
"Holloway","OH","1840012384"
"Wilmington","OH","1840010630"
"Austinburg","OH","1840026244"
"Ripley","OH","1840012720"
"Warrensville Heights","OH","1840003419"
"Navarre","OH","1840011917"
"Spencerville","OH","1840011956"
"Harbor Hills","OH","1840005500"
"Andover","OH","1840010172"
"Mechanicsburg","OH","1840012334"
"Austintown","OH","1840005185"
"Geneva-on-the-Lake","OH","1840011416"
"Tarlton","OH","1840012559"
"Frankfort","OH","1840012671"
"Dundee","OH","1840026485"
"Steubenville","OH","1840001341"
"Melrose","OH","1840011725"
"Warren","OH","1840000652"
"Wheelersburg","OH","1840007422"
"Good Hope","OH","1840026628"
"Richwood","OH","1840012171"
"Avon","OH","1840000641"
"Beechwood Trails","OH","1840034378"
"Stratton","OH","1840012129"
"Highland","OH","1840012694"
"Lower Salem","OH","1840012596"
"Defiance","OH","1840007133"
"Batavia","OH","1840012704"
"Valley City","OH","1840034321"
"Wickliffe","OH","1840000546"
"McArthur","OH","1840012687"
"Midland","OH","1840012622"
"Brecon","OH","1840024514"
"Nellie","OH","1840012198"
"Carbon Hill","OH","1840026631"
"Rossmoyne","OH","1840034306"
"Richfield","OH","1840011671"
"Huntsville","OH","1840012151"
"Waite Hill","OH","1840000545"
"Painesville","OH","1840000542"
"Mulberry","OH","1840034291"
"Napoleon","OH","1840008242"
"Kirtland Hills","OH","1840000536"
"Freeport","OH","1840012217"
"Bowling Green","OH","1840000621"
"Portage Lakes","OH","1840004956"
"Eaton","OH","1840001519"
"Fort Seneca","OH","1840026350"
"Cuyahoga Falls","OH","1840000795"
"Bettsville","OH","1840011718"
"Urbancrest","OH","1840012409"
"Richmond Dale","OH","1840026659"
"East Sparta","OH","1840011914"
"Mentor-on-the-Lake","OH","1840034156"
"Bailey Lakes","OH","1840034188"
"Hubbard","OH","1840007130"
"Valley Hi","OH","1840012157"
"Rittman","OH","1840009372"
"McDermott","OH","1840026702"
"Archbold","OH","1840011510"
"Utica","OH","1840012332"
"Powell","OH","1840009430"
"South Solon","OH","1840012419"
"South Amherst","OH","1840011594"
"Elyria","OH","1840000643"
"Connorville","OH","1840140435"
"Sunbury","OH","1840003707"
"Fresno","OH","1840026511"
"Glenwillow","OH","1840000604"
"Lake Seneca","OH","1840026278"
"Middle Point","OH","1840011903"
"Fairview Park","OH","1840000601"
"Otway","OH","1840012787"
"Ashley","OH","1840003706"
"Ridgeway","OH","1840011959"
"Philo","OH","1840012396"
"North Randall","OH","1840003401"
"Hamilton","OH","1840003803"
"Milford Center","OH","1840012173"
"Brimfield","OH","1840004957"
"Savannah","OH","1840011808"
"Wren","OH","1840011906"
"Pleasantville","OH","1840012470"
"Ashville","OH","1840012552"
"Jerry City","OH","1840011551"
"Addyston","OH","1840010673"
"Winchester","OH","1840012771"
"Garfield Heights","OH","1840000602"
"Fultonham","OH","1840012392"
"Eldorado","OH","1840012495"
"Clyde","OH","1840007131"
"Ada","OH","1840010371"
"East Springfield","OH","1840034258"
"Grand River","OH","1840000534"
"Jewett","OH","1840012214"
"Iberia","OH","1840026426"
"New Bloomington","OH","1840012030"
"Woodville","OH","1840011602"
"Valleyview","OH","1840073822"
"Brady Lake","OH","1840011673"
"Neffs","OH","1840005523"
"Willoughby Hills","OH","1840000548"
"Cleveland","OH","1840000596"
"Empire","OH","1840012121"
"Delaware","OH","1840007237"
"Ithaca","OH","1840012247"
"Twinsburg Heights","OH","1840034398"
"Circleville","OH","1840007317"
"Marne","OH","1840026538"
"Neville","OH","1840012708"
"Shaker Heights","OH","1840003412"
"Alliance","OH","1840000962"
"Lincoln Village","OH","1840034388"
"Clifton","OH","1840010598"
"Camden","OH","1840010585"
"Four Bridges","OH","1840040315"
"St. Marys","OH","1840009408"
"Rudolph","OH","1840026309"
"West Farmington","OH","1840011598"
"Cleveland Heights","OH","1840000597"
"Continental","OH","1840011752"
"Monroe","OH","1840008465"
"Brice","OH","1840010523"
"Findlay","OH","1840000886"
"Apple Valley","OH","1840026491"
"Newtown","OH","1840001608"
"Port Jefferson","OH","1840012195"
"North Lewisburg","OH","1840012336"
"Kingston","OH","1840012670"
"Waynesville","OH","1840012617"
"Weston","OH","1840011566"
"Christiansburg","OH","1840010489"
"Mutual","OH","1840012335"
"Jacksonburg","OH","1840012605"
"Paulding","OH","1840011727"
"Bentonville","OH","1840026695"
"Westminster","OH","1840034219"
"Jeromesville","OH","1840011803"
"Scio","OH","1840012219"
"Bellbrook","OH","1840007313"
"Marlboro","OH","1840034179"
"Silverton","OH","1840001614"
"Wightmans Grove","OH","1840024154"
"Fairfield Beach","OH","1840005561"
"Trenton","UT","1840022379"
"Bluffdale","UT","1840018745"
"Roy","UT","1840020132"
"Marion","UT","1840024185"
"Kanab","UT","1840018947"
"Providence","UT","1840020115"
"Farmington","UT","1840020142"
"Mendon","UT","1840020111"
"Spring Lake","UT","1840018752"
"Jensen","UT","1840026403"
"Aurora","UT","1840018832"
"Paradise","UT","1840022376"
"West Bountiful","UT","1840021353"
"Saratoga Springs","UT","1840021397"
"Bear River City","UT","1840018701"
"Syracuse","UT","1840021352"
"Koosharem","UT","1840021481"
"Aneth","UT","1840017593"
"Cedar Fort","UT","1840022418"
"Payson","UT","1840020172"
"Pleasant View","UT","1840020137"
"Meadow","UT","1840022459"
"Enoch","UT","1840020273"
"Lynndyl","UT","1840022458"
"Washington Terrace","UT","1840021343"
"Richmond","UT","1840020109"
"South Weber","UT","1840021350"
"Timber Lakes","UT","1840037250"
"Whiterocks","UT","1840018749"
"Torrey","UT","1840022515"
"Coalville","UT","1840018723"
"Leeds","UT","1840021564"
"North Ogden","UT","1840020134"
"Castle Valley","UT","1840022463"
"Samak","UT","1840018722"
"White City","UT","1840037177"
"Neola","UT","1840018750"
"Midway","UT","1840020165"
"Cache","UT","1840037016"
"Clarkston","UT","1840022377"
"Stockton","UT","1840022394"
"Spring Glen","UT","1840024372"
"Herriman","UT","1840020155"
"Thatcher","UT","1840024109"
"River Heights","UT","1840020110"
"Uintah","UT","1840022389"
"Cottonwood Heights","UT","1840018746"
"Helper","UT","1840020200"
"Springdale","UT","1840022559"
"Rocky Ridge","UT","1840021418"
"Provo","UT","1840020174"
"Fairfield","UT","1840021401"
"Vineyard","UT","1840022419"
"Panguitch","UT","1840020272"
"Nibley","UT","1840020113"
"Milford","UT","1840020252"
"Fayette","UT","1840021437"
"West Jordan","UT","1840021388"
"North Salt Lake","UT","1840020144"
"Blanding","UT","1840018877"
"Elsinore","UT","1840021477"
"Central","UT","1840026838"
"Tabiona","UT","1840022412"
"Hideout","UT","1840022416"
"Eden","UT","1840024158"
"Palmyra","UT","1840018753"
"Millville","UT","1840020112"
"Pine Valley","UT","1840026839"
"Roosevelt","UT","1840020162"
"Levan","UT","1840021419"
"Big Water","UT","1840020326"
"Morgan","UT","1840020138"
"Boulder","UT","1840037181"
"Dugway","UT","1840018739"
"Clearfield","UT","1840018735"
"Portage","UT","1840021331"
"White Mesa","UT","1840037252"
"Ivins","UT","1840018937"
"Eagle Mountain","UT","1840018757"
"Teasdale","UT","1840026748"
"Deweyville","UT","1840021328"
"Sigurd","UT","1840022480"
"Corinne","UT","1840018703"
"Bluebell","UT","1840024270"
"Oak City","UT","1840022460"
"Goshen","UT","1840021403"
"Cannonville","UT","1840022530"
"Logan","UT","1840020108"
"Salt Lake City","UT","1840021383"
"Stansbury Park","UT","1840037176"
"Elk Ridge","UT","1840020166"
"Fountain Green","UT","1840020204"
"Amalga","UT","1840021323"
"Oakley","UT","1840020139"
"Wales","UT","1840022444"
"Alpine","UT","1840018755"
"Hinckley","UT","1840021456"
"Washington","UT","1840021561"
"Mapleton","UT","1840020170"
"Grantsville","UT","1840020146"
"Wendover","UT","1840021357"
"Genola","UT","1840021402"
"Hanksville","UT","1840021505"
"Toquerville","UT","1840022560"
"Hoytsville","UT","1840024184"
"Elwood","UT","1840021329"
"Navajo Mountain","UT","1840037247"
"Huntington","UT","1840020217"
"Randolph","UT","1840020116"
"Kenilworth","UT","1840024371"
"Sandy","UT","1840037422"
"West Point","UT","1840021354"
"Perry","UT","1840020119"
"Tselakai Dezza","UT","1840037251"
"Daniel","UT","1840021394"
"Gunnison","UT","1840037159"
"Smithfield","UT","1840021321"
"Independence","UT","1840022417"
"Peoa","UT","1840024186"
"Benjamin","UT","1840017503"
"Randlett","UT","1840018748"
"Junction","UT","1840021503"
"Oasis","UT","1840024464"
"Ferron","UT","1840020215"
"Interlaken","UT","1840037255"
"Charleston","UT","1840022414"
"Lewiston","UT","1840020107"
"Bluff","UT","1840017594"
"Elmo","UT","1840021444"
"Mount Pleasant","UT","1840020208"
"Midvale","UT","1840020158"
"Sutherland","UT","1840024465"
"Woodland Hills","UT","1840021400"
"Santa Clara","UT","1840021560"
"Harrisville","UT","1840020129"
"Moab","UT","1840020227"
"Joseph","UT","1840021480"
"Dammeron Valley","UT","1840037254"
"Park City","UT","1840020140"
"Summit","UT","1840026789"
"Holden","UT","1840021457"
"Draper","UT","1840018747"
"Lehi","UT","1840020168"
"Holladay","UT","1840020156"
"Ballard","UT","1840020161"
"Montezuma Creek","UT","1840018875"
"Rush Valley","UT","1840021358"
"Spring City","UT","1840021436"
"Layton","UT","1840020145"
"Wellsville","UT","1840021322"
"Redmond","UT","1840021478"
"Bonanza","UT","1840024260"
"Laketown","UT","1840021325"
"Hatch","UT","1840021524"
"North Logan","UT","1840020114"
"Alton","UT","1840021568"
"Price","UT","1840020201"
"South Ogden","UT","1840021342"
"Springville","UT","1840021399"
"Mantua","UT","1840022381"
"Mexican Hat","UT","1840018874"
"Veyo","UT","1840026840"
"Mayfield","UT","1840022441"
"Sunset","UT","1840021351"
"Enterprise","UT","1840020314"
"Spanish Fork","UT","1840021398"
"Henrieville","UT","1840021525"
"Lindon","UT","1840020169"
"New Harmony","UT","1840022558"
"Orangeville","UT","1840020218"
"Delta","UT","1840018809"
"Liberty","UT","1840037164"
"Castle Dale","UT","1840018799"
"Bryce Canyon City","UT","1840001674"
"Tropic","UT","1840022531"
"Scipio","UT","1840022461"
"Clawson","UT","1840022447"
"Spanish Valley","UT","1840037249"
"Brian Head","UT","1840021526"
"Fruit Heights","UT","1840020143"
"Fairview","UT","1840020203"
"Hooper","UT","1840020130"
"Leamington","UT","1840021459"
"Brigham City","UT","1840018702"
"South Salt Lake","UT","1840021386"
"Flaming Gorge","UT","1840041657"
"Silver Summit","UT","1840041658"
"Santaquin","UT","1840021396"
"Kaysville","UT","1840018738"
"Glendale","UT","1840021569"
"Oljato-Monument Valley","UT","1840074515"
"Carbonville","UT","1840024369"
"Antimony","UT","1840021523"
"Willard","UT","1840021327"
"Henefer","UT","1840021347"
"Hyde Park","UT","1840018698"
"Vernon","UT","1840022395"
"Avon","UT","1840017475"
"Garden","UT","1840017478"
"Centerfield","UT","1840022442"
"Elberta","UT","1840073914"
"St. George","UT","1840021559"
"Highland","UT","1840020167"
"Fillmore","UT","1840020224"
"Magna","UT","1840017499"
"Copperton","UT","1840024252"
"Heber","UT","1840074861"
"Lyman","UT","1840021507"
"Paragonah","UT","1840022537"
"West Haven","UT","1840021344"
"Hildale","UT","1840020315"
"Halchita","UT","1840037245"
"Benson","UT","1840017476"
"Naples","UT","1840020160"
"Kingston","UT","1840021504"
"Huntsville","UT","1840021345"
"Woodruff","UT","1840022380"
"Murray","UT","1840020159"
"Green River","UT","1840020216"
"Hyrum","UT","1840018699"
"Mona","UT","1840020187"
"Mountain Green","UT","1840024172"
"South Jordan","UT","1840021385"
"Escalante","UT","1840020271"
"Garden City","UT","1840021324"
"Vernal","UT","1840021391"
"Fielding","UT","1840021332"
"Woods Cross","UT","1840021355"
"Alta","UT","1840021390"
"Beaver","UT","1840018857"
"Centerville","UT","1840018734"
"La Sal","UT","1840017596"
"Monroe","UT","1840020240"
"Pleasant Grove","UT","1840020173"
"Salina","UT","1840021475"
"Woodland","UT","1840018724"
"Deseret","UT","1840024463"
"Manila","UT","1840022409"
"Sterling","UT","1840022443"
"Plain City","UT","1840020136"
"Fremont","UT","1840026747"
"Monticello","UT","1840020257"
"Central Valley","UT","1840022479"
"La Verkin","UT","1840037162"
"Kamas","UT","1840018726"
"Wellington","UT","1840021435"
"Eureka","UT","1840020186"
"Bicknell","UT","1840020256"
"Riverdale","UT","1840020131"
"Dutch John","UT","1840024242"
"Newton","UT","1840022375"
"Snowville","UT","1840022382"
"Moroni","UT","1840020207"
"Parowan","UT","1840020274"
"West Valley City","UT","1840021389"
"Millcreek","UT","1840018744"
"Altamont","UT","1840021392"
"Riverside","UT","1840018700"
"Cornish","UT","1840022378"
"Minersville","UT","1840022508"
"Tooele","UT","1840021356"
"Granite","UT","1840037156"
"American Fork","UT","1840018756"
"Myton","UT","1840020163"
"Cedar Hills","UT","1840018754"
"Cedar City","UT","1840018895"
"Duchesne","UT","1840018751"
"Howell","UT","1840021333"
"Wallsburg","UT","1840022415"
"Summit Park","UT","1840018725"
"Glenwood","UT","1840021479"
"Cleveland","UT","1840022448"
"Peter","UT","1840074547"
"Beryl Junction","UT","1840026787"
"Fort Duchesne","UT","1840017502"
"Hurricane","UT","1840018936"
"Orderville","UT","1840022564"
"Scofield","UT","1840022440"
"Marriott-Slaterville","UT","1840020133"
"Ephraim","UT","1840020202"
"Circleville","UT","1840022514"
"Kearns","UT","1840017500"
"Manti","UT","1840020206"
"West Wood","UT","1840041676"
"Francis","UT","1840021346"
"Orem","UT","1840020171"
"Thompson Springs","UT","1840024467"
"Clinton","UT","1840018736"
"Bountiful","UT","1840018737"
"Loa","UT","1840021506"
"Halls Crossing","UT","1840017595"
"Virgin","UT","1840022561"
"Snyderville","UT","1840024187"
"Taylorsville","UT","1840021387"
"West Mountain","UT","1840037253"
"Rockville","UT","1840021563"
"Apple Valley","UT","1840021562"
"Kanosh","UT","1840021458"
"Riverton","UT","1840020157"
"Ophir","UT","1840022393"
"Nephi","UT","1840020188"
"Plymouth","UT","1840021330"
"Richfield","UT","1840020239"
"Erda","UT","1840017495"
"Kanarraville","UT","1840021527"
"Salem","UT","1840021395"
"Lake Shore","UT","1840017504"
"Marysvale","UT","1840022513"
"Echo","UT","1840024183"
"Clear Creek","UT","1840024370"
"Wanship","UT","1840024188"
"Wolf Creek","UT","1840037239"
"Newcastle","UT","1840026788"
"Garland","UT","1840020117"
"South Willard","UT","1840037248"
"Annabella","UT","1840021476"
"Cove","UT","1840017474"
"Maeser","UT","1840017501"
"Honeyville","UT","1840020118"
"Ogden","UT","1840020135"
"Emery","UT","1840021445"
"Tremonton","UT","1840021326"
"Emigration Canyon","UT","1840041631"
"Farr West","UT","1840020128"
"Trenton","MO","1840010490"
"Levasy","MO","1840008539"
"West Alton","MO","1840010718"
"Green Park","MO","1840008589"
"Grand Falls Plaza","MO","1840010891"
"Lake Tapawingo","MO","1840008537"
"Edgar Springs","MO","1840008679"
"Paris","MO","1840009565"
"Farber","MO","1840008514"
"Hermann","MO","1840007473"
"Worth","MO","1840012145"
"Kimmswick","MO","1840008653"
"Summersville","MO","1840009893"
"Aurora","MO","1840007636"
"Annada","MO","1840010626"
"Avondale","MO","1840007371"
"Homestown","MO","1840007672"
"Wasola","MO","1840025753"
"Windsor Place","MO","1840012766"
"Dennis Acres","MO","1840013045"
"Houston Lake","MO","1840007357"
"Fairfax","MO","1840008347"
"Duquesne","MO","1840013016"
"Miller","MO","1840008781"
"Eldon","MO","1840008659"
"Fort Leonard Wood","MO","1840073756"
"Pilot Grove","MO","1840009713"
"Liberty","MO","1840008502"
"Leadwood","MO","1840008689"
"Hornersville","MO","1840007667"
"South Fork","MO","1840025743"
"Pineville","MO","1840009946"
"East Prairie","MO","1840008790"
"Farmington","MO","1840008686"
"Bunker","MO","1840007596"
"Exeter","MO","1840008796"
"Whitewater","MO","1840010860"
"Lake Ozark","MO","1840008660"
"Anniston","MO","1840010886"
"Gallatin","MO","1840008391"
"Seligman","MO","1840009934"
"Brewer","MO","1840025715"
"Holt","MO","1840007372"
"Ritchey","MO","1840010889"
"Norwood","MO","1840008745"
"Centralia","MO","1840007392"
"Stoutsville","MO","1840012583"
"Bevier","MO","1840007272"
"Lone Jack","MO","1840009679"
"Phelps City","MO","1840025542"
"Livonia","MO","1840012132"
"St. John","MO","1840073797"
"Skidmore","MO","1840009417"
"Hollister","MO","1840007660"
"Unionville","MO","1840010410"
"Barnhart","MO","1840006237"
"McBaine","MO","1840009678"
"Westphalia","MO","1840010771"
"Fidelity","MO","1840010876"
"Rockaway Beach","MO","1840009945"
"Denver","MO","1840012144"
"Cherokee Pass","MO","1840025727"
"Osgood","MO","1840012242"
"Lambert","MO","1840013035"
"Coffey","MO","1840007266"
"Doe Run","MO","1840025695"
"Hartsburg","MO","1840010687"
"Rockville","MO","1840009812"
"Concord","MO","1840006126"
"Cobalt","MO","1840032227"
"Milan","MO","1840008361"
"Galena","MO","1840008794"
"Dawn","MO","1840025586"
"Lake St. Louis","MO","1840008572"
"Lee's Summit","MO","1840032155"
"Urbana","MO","1840010851"
"Cooter","MO","1840007668"
"Independence","MO","1840008534"
"Taos","MO","1840009796"
"Clarence","MO","1840007304"
"Country Club Hills","MO","1840007441"
"Country Club","MO","1840032036"
"Hoberg","MO","1840013030"
"Montier","MO","1840025737"
"Hannibal","MO","1840007306"
"Elmo","MO","1840008348"
"Glen Echo Park","MO","1840012820"
"Parkway","MO","1840012863"
"Quitman","MO","1840010414"
"Platte City","MO","1840009591"
"Burgess","MO","1840009888"
"Danville","MO","1840025629"
"Linneus","MO","1840009487"
"Catron","MO","1840009944"
"Peculiar","MO","1840009785"
"Princeton","MO","1840009415"
"Bethany","MO","1840007230"
"Camden Point","MO","1840007356"
"Ellington","MO","1840008734"
"Concordia","MO","1840007385"
"Iron Mountain Lake","MO","1840008687"
"Vandiver","MO","1840012700"
"Jonesburg","MO","1840008554"
"Corder","MO","1840007386"
"Elsberry","MO","1840008540"
"Westboro","MO","1840010411"
"Boonville","MO","1840007420"
"Freeburg","MO","1840012864"
"Dover","MO","1840009626"
"Fleming","MO","1840008486"
"Shrewsbury","MO","1840009741"
"Nevada","MO","1840008690"
"Greencastle","MO","1840073793"
"Wyaconda","MO","1840010403"
"Bellflower","MO","1840007406"
"Fair Play","MO","1840008714"
"Stoutland","MO","1840009753"
"Green Ridge","MO","1840008574"
"Gideon","MO","1840008800"
"Blythedale","MO","1840012138"
"Macon","MO","1840009486"
"Blue Eye","MO","1840009932"
"Deerfield","MO","1840012960"
"Watson","MO","1840012136"
"Glen Allen","MO","1840032057"
"La Plata","MO","1840008400"
"Lexington","MO","1840008528"
"Licking","MO","1840009892"
"Bella Villa","MO","1840007448"
"Cardwell","MO","1840007664"
"Oakwood Park","MO","1840012680"
"New London","MO","1840008448"
"Sturgeon","MO","1840009632"
"Goodnight","MO","1840012991"
"Shelbina","MO","1840009519"
"Lancaster","MO","1840008346"
"Arrow Point","MO","1840013054"
"Winfield","MO","1840010690"
"Cassville","MO","1840007654"
"Glasgow","MO","1840008519"
"Lamar","MO","1840008727"
"Bloomsdale","MO","1840007544"
"Altenburg","MO","1840007572"
"Caledonia","MO","1840010825"
"Hillsdale","MO","1840012818"
"Normandy","MO","1840008592"
"Ethel","MO","1840010537"
"Fillmore","MO","1840008394"
"Sullivan","MO","1840009643"
"Bucklin","MO","1840007273"
"Berkeley","MO","1840007450"
"Fountain N' Lakes","MO","1840012729"
"Wheatland","MO","1840010840"
"Clarksburg","MO","1840007436"
"Lemay","MO","1840006119"
"Dardenne Prairie","MO","1840007428"
"Wayland","MO","1840010402"
"Union","MO","1840010769"
"Kelso","MO","1840013034"
"Noel","MO","1840008808"
"Plattsburg","MO","1840009557"
"Junction City","MO","1840012996"
"Lake Lotawana","MO","1840008536"
"Holts Summit","MO","1840007417"
"Commerce","MO","1840013036"
"Sheridan","MO","1840010425"
"Maryville","MO","1840008349"
"Turney","MO","1840012571"
"Risco","MO","1840009943"
"Oak Ridge","MO","1840009890"
"Olympian Village","MO","1840009809"
"Mexico","MO","1840008515"
"Sugar Creek","MO","1840009680"
"Elmira","MO","1840012633"
"Excelsior Estates","MO","1840012634"
"Baldwin Park","MO","1840012840"
"Washburn","MO","1840010896"
"Wortham","MO","1840025698"
"Belle","MO","1840007519"
"Ellisville","MO","1840008581"
"Scott City","MO","1840009923"
"Lithium","MO","1840012979"
"Irondale","MO","1840008674"
"Kansas City","MO","1840008535"
"Parkdale","MO","1840012908"
"Haywood City","MO","1840013033"
"Edinburg","MO","1840025560"
"South Lineville","MO","1840010412"
"West Plains","MO","1840010887"
"Jamesport","MO","1840008393"
"Leeton","MO","1840008578"
"Golden","MO","1840025745"
"Middletown","MO","1840009697"
"Everton","MO","1840008739"
"Alexandria","MO","1840007223"
"Birmingham","MO","1840012674"
"Campbell","MO","1840007663"
"Richmond Heights","MO","1840009769"
"Mountain Grove","MO","1840008744"
"St. James","MO","1840009850"
"Clarksville","MO","1840007342"
"Altamont","MO","1840010526"
"Malta Bend","MO","1840009615"
"Portageville","MO","1840009942"
"Hermitage","MO","1840007554"
"Creve Coeur","MO","1840007443"
"Grayhawk","MO","1840042719"
"Stanberry","MO","1840009436"
"Dellwood","MO","1840007455"
"Creighton","MO","1840007461"
"Battlefield","MO","1840007616"
"Lake Mykee Town","MO","1840012765"
"Butterfield","MO","1840010898"
"Aldrich","MO","1840010854"
"Vinita Park","MO","1840010742"
"Bel-Nor","MO","1840012815"
"New Haven","MO","1840008622"
"Umber View Heights","MO","1840012981"
"Merriam Woods","MO","1840013058"
"Bell City","MO","1840007640"
"Glasgow Village","MO","1840006118"
"Hayti","MO","1840007670"
"Winona","MO","1840010871"
"Tallapoosa","MO","1840009940"
"Kearney","MO","1840008501"
"New Florence","MO","1840008552"
"Mount Moriah","MO","1840009421"
"Osborn","MO","1840009490"
"Spickard","MO","1840009453"
"Kissee Mills","MO","1840025750"
"Marshall","MO","1840008509"
"Wentzville","MO","1840010717"
"Salisbury","MO","1840009559"
"Amsterdam","MO","1840007513"
"Curryville","MO","1840007343"
"Triplett","MO","1840010609"
"Anderson","MO","1840007661"
"Crestwood","MO","1840007442"
"Jane","MO","1840032135"
"Warson Woods","MO","1840010743"
"Granger","MO","1840012116"
"Prairie Home","MO","1840009714"
"Brunswick","MO","1840007322"
"Olean","MO","1840009816"
"Seneca","MO","1840009927"
"Liberal","MO","1840008729"
"Bogard","MO","1840007334"
"Indian Point","MO","1840013051"
"Maplewood","MO","1840009740"
"Vista","MO","1840012944"
"Raytown","MO","1840009681"
"Pickering","MO","1840010413"
